ID,fecundity,type,Time,avgCount,variance,stdev
673,0.5,infecteds,6740,0,0,0
674,0.5,infecteds,6750,0,0,0
675,0.5,infecteds,6760,0,0,0
676,0.5,infecteds,6770,0,0,0
677,0.5,infecteds,6780,0,0,0
678,0.5,infecteds,6790,0,0,0
679,0.5,infecteds,6800,0,0,0
680,0.5,infecteds,6810,0,0,0
681,0.5,infecteds,6820,0,0,0
682,0.5,infecteds,6830,0,0,0
683,0.5,infecteds,6840,0,0,0
684,0.5,infecteds,6850,0,0,0
685,0.5,infecteds,6860,0,0,0
686,0.5,infecteds,6870,0,0,0
687,0.5,infecteds,6880,0,0,0
688,0.5,infecteds,6890,0,0,0
689,0.5,infecteds,6900,0,0,0
690,0.5,infecteds,6910,0,0,0
691,0.5,infecteds,6920,0,0,0
692,0.5,infecteds,6930,0,0,0
693,0.5,infecteds,6940,0,0,0
694,0.5,infecteds,6950,0,0,0
695,0.5,infecteds,6960,0,0,0
696,0.5,infecteds,6970,0,0,0
697,0.5,infecteds,6980,0,0,0
698,0.5,infecteds,6990,0,0,0
699,0.5,infecteds,7000,0,0,0
700,0.5,infecteds,7010,0,0,0
701,0.5,infecteds,7020,0,0,0
702,0.5,infecteds,7030,0,0,0
703,0.5,infecteds,7040,0,0,0
704,0.5,infecteds,7050,0,0,0
705,0.5,infecteds,7060,0,0,0
706,0.5,infecteds,7070,0,0,0
707,0.5,infecteds,7080,0,0,0
708,0.5,infecteds,7090,0,0,0
709,0.5,infecteds,7100,0,0,0
710,0.5,infecteds,7110,0,0,0
711,0.5,infecteds,7120,0,0,0
712,0.5,infecteds,7130,0,0,0
713,0.5,infecteds,7140,0,0,0
714,0.5,infecteds,7150,0,0,0
715,0.5,infecteds,7160,0,0,0
716,0.5,infecteds,7170,0,0,0
717,0.5,infecteds,7180,0,0,0
718,0.5,infecteds,7190,0,0,0
719,0.5,infecteds,7200,0,0,0
720,0.5,infecteds,7210,0,0,0
721,0.5,infecteds,7220,0,0,0
722,0.5,infecteds,7230,0,0,0
723,0.5,infecteds,7240,0,0,0
724,0.5,infecteds,7250,0,0,0
725,0.5,infecteds,7260,0,0,0
726,0.5,infecteds,7270,0,0,0
727,0.5,infecteds,7280,0,0,0
728,0.5,infecteds,7290,0,0,0
729,0.5,infecteds,7300,0,0,0
730,0.5,infecteds,7310,0,0,0
731,0.5,infecteds,7320,0,0,0
732,0.5,infecteds,7330,0,0,0
733,0.5,infecteds,7340,0,0,0
734,0.5,infecteds,7350,0,0,0
735,0.5,infecteds,7360,0,0,0
736,0.5,infecteds,7370,0,0,0
737,0.5,infecteds,7380,0,0,0
738,0.5,infecteds,7390,0,0,0
739,0.5,infecteds,7400,0,0,0
740,0.5,infecteds,7410,0,0,0
741,0.5,infecteds,7420,0,0,0
742,0.5,infecteds,7430,0,0,0
743,0.5,infecteds,7440,0,0,0
744,0.5,infecteds,7450,0,0,0
745,0.5,infecteds,7460,0,0,0
746,0.5,infecteds,7470,0,0,0
747,0.5,infecteds,7480,0,0,0
748,0.5,infecteds,7490,0,0,0
749,0.5,infecteds,7500,0,0,0
750,0.5,infecteds,7510,0,0,0
751,0.5,infecteds,7520,0,0,0
752,0.5,infecteds,7530,0,0,0
753,0.5,infecteds,7540,0,0,0
754,0.5,infecteds,7550,0,0,0
755,0.5,infecteds,7560,0,0,0
756,0.5,infecteds,7570,0,0,0
757,0.5,infecteds,7580,0,0,0
758,0.5,infecteds,7590,0,0,0
759,0.5,infecteds,7600,0,0,0
760,0.5,infecteds,7610,0,0,0
761,0.5,infecteds,7620,0,0,0
762,0.5,infecteds,7630,0,0,0
763,0.5,infecteds,7640,0,0,0
764,0.5,infecteds,7650,0,0,0
765,0.5,infecteds,7660,0,0,0
766,0.5,infecteds,7670,0,0,0
767,0.5,infecteds,7680,0,0,0
768,0.5,infecteds,7690,0,0,0
769,0.5,infecteds,7700,0,0,0
770,0.5,infecteds,7710,0,0,0
771,0.5,infecteds,7720,0,0,0
772,0.5,infecteds,7730,0,0,0
773,0.5,infecteds,7740,0,0,0
774,0.5,infecteds,7750,0,0,0
775,0.5,infecteds,7760,0,0,0
776,0.5,infecteds,7770,0,0,0
777,0.5,infecteds,7780,0,0,0
778,0.5,infecteds,7790,0,0,0
779,0.5,infecteds,7800,0,0,0
780,0.5,infecteds,7810,0,0,0
781,0.5,infecteds,7820,0,0,0
782,0.5,infecteds,7830,0,0,0
783,0.5,infecteds,7840,0,0,0
784,0.5,infecteds,7850,0,0,0
785,0.5,infecteds,7860,0,0,0
786,0.5,infecteds,7870,0,0,0
787,0.5,infecteds,7880,0,0,0
788,0.5,infecteds,7890,0,0,0
789,0.5,infecteds,7900,0,0,0
790,0.5,infecteds,7910,0,0,0
791,0.5,infecteds,7920,0,0,0
792,0.5,infecteds,7930,0,0,0
793,0.5,infecteds,7940,0,0,0
794,0.5,infecteds,7950,0,0,0
795,0.5,infecteds,7960,0,0,0
796,0.5,infecteds,7970,0,0,0
797,0.5,infecteds,7980,0,0,0
798,0.5,infecteds,7990,0,0,0
799,0.5,infecteds,8000,0,0,0
800,0.5,infecteds,8010,0,0,0
801,0.5,infecteds,8020,0,0,0
802,0.5,infecteds,8030,0,0,0
803,0.5,infecteds,8040,0,0,0
804,0.5,infecteds,8050,0,0,0
805,0.5,infecteds,8060,0,0,0
806,0.5,infecteds,8070,0,0,0
807,0.5,infecteds,8080,0,0,0
808,0.5,infecteds,8090,0,0,0
809,0.5,infecteds,8100,0,0,0
810,0.5,infecteds,8110,0,0,0
811,0.5,infecteds,8120,0,0,0
812,0.5,infecteds,8130,0,0,0
813,0.5,infecteds,8140,0,0,0
814,0.5,infecteds,8150,0,0,0
815,0.5,infecteds,8160,0,0,0
816,0.5,infecteds,8170,0,0,0
817,0.5,infecteds,8180,0,0,0
818,0.5,infecteds,8190,0,0,0
819,0.5,infecteds,8200,0,0,0
820,0.5,infecteds,8210,0,0,0
821,0.5,infecteds,8220,0,0,0
822,0.5,infecteds,8230,0,0,0
823,0.5,infecteds,8240,0,0,0
824,0.5,infecteds,8250,0,0,0
825,0.5,infecteds,8260,0,0,0
826,0.5,infecteds,8270,0,0,0
827,0.5,infecteds,8280,0,0,0
828,0.5,infecteds,8290,0,0,0
829,0.5,infecteds,8300,0,0,0
830,0.5,infecteds,8310,0,0,0
831,0.5,infecteds,8320,0,0,0
832,0.5,infecteds,8330,0,0,0
833,0.5,infecteds,8340,0,0,0
834,0.5,infecteds,8350,0,0,0
835,0.5,infecteds,8360,0,0,0
836,0.5,infecteds,8370,0,0,0
837,0.5,infecteds,8380,0,0,0
838,0.5,infecteds,8390,0,0,0
839,0.5,infecteds,8400,0,0,0
840,0.5,infecteds,8410,0,0,0
841,0.5,infecteds,8420,0,0,0
842,0.5,infecteds,8430,0,0,0
843,0.5,infecteds,8440,0,0,0
844,0.5,infecteds,8450,0,0,0
845,0.5,infecteds,8460,0,0,0
846,0.5,infecteds,8470,0,0,0
847,0.5,infecteds,8480,0,0,0
848,0.5,infecteds,8490,0,0,0
849,0.5,infecteds,8500,0,0,0
850,0.5,infecteds,8510,0,0,0
851,0.5,infecteds,8520,0,0,0
852,0.5,infecteds,8530,0,0,0
853,0.5,infecteds,8540,0,0,0
854,0.5,infecteds,8550,0,0,0
855,0.5,infecteds,8560,0,0,0
856,0.5,infecteds,8570,0,0,0
857,0.5,infecteds,8580,0,0,0
858,0.5,infecteds,8590,0,0,0
859,0.5,infecteds,8600,0,0,0
860,0.5,infecteds,8610,0,0,0
861,0.5,infecteds,8620,0,0,0
862,0.5,infecteds,8630,0,0,0
863,0.5,infecteds,8640,0,0,0
864,0.5,infecteds,8650,0,0,0
865,0.5,infecteds,8660,0,0,0
866,0.5,infecteds,8670,0,0,0
867,0.5,infecteds,8680,0,0,0
868,0.5,infecteds,8690,0,0,0
869,0.5,infecteds,8700,0,0,0
870,0.5,infecteds,8710,0,0,0
871,0.5,infecteds,8720,0,0,0
872,0.5,infecteds,8730,0,0,0
873,0.5,infecteds,8740,0,0,0
874,0.5,infecteds,8750,0,0,0
875,0.5,infecteds,8760,0,0,0
876,0.5,infecteds,8770,0,0,0
877,0.5,infecteds,8780,0,0,0
878,0.5,infecteds,8790,0,0,0
879,0.5,infecteds,8800,0,0,0
880,0.5,infecteds,8810,0,0,0
881,0.5,infecteds,8820,0,0,0
882,0.5,infecteds,8830,0,0,0
883,0.5,infecteds,8840,0,0,0
884,0.5,infecteds,8850,0,0,0
885,0.5,infecteds,8860,0,0,0
886,0.5,infecteds,8870,0,0,0
887,0.5,infecteds,8880,0,0,0
888,0.5,infecteds,8890,0,0,0
889,0.5,infecteds,8900,0,0,0
890,0.5,infecteds,8910,0,0,0
891,0.5,infecteds,8920,0,0,0
892,0.5,infecteds,8930,0,0,0
893,0.5,infecteds,8940,0,0,0
894,0.5,infecteds,8950,0,0,0
895,0.5,infecteds,8960,0,0,0
896,0.5,infecteds,8970,0,0,0
897,0.5,infecteds,8980,0,0,0
898,0.5,infecteds,8990,0,0,0
899,0.5,infecteds,9000,0,0,0
900,0.5,infecteds,9010,0,0,0
901,0.5,infecteds,9020,0,0,0
902,0.5,infecteds,9030,0,0,0
903,0.5,infecteds,9040,0,0,0
904,0.5,infecteds,9050,0,0,0
905,0.5,infecteds,9060,0,0,0
906,0.5,infecteds,9070,0,0,0
907,0.5,infecteds,9080,0,0,0
908,0.5,infecteds,9090,0,0,0
909,0.5,infecteds,9100,0,0,0
910,0.5,infecteds,9110,0,0,0
911,0.5,infecteds,9120,0,0,0
912,0.5,infecteds,9130,0,0,0
913,0.5,infecteds,9140,0,0,0
914,0.5,infecteds,9150,0,0,0
915,0.5,infecteds,9160,0,0,0
916,0.5,infecteds,9170,0,0,0
917,0.5,infecteds,9180,0,0,0
918,0.5,infecteds,9190,0,0,0
919,0.5,infecteds,9200,0,0,0
920,0.5,infecteds,9210,0,0,0
921,0.5,infecteds,9220,0,0,0
922,0.5,infecteds,9230,0,0,0
923,0.5,infecteds,9240,0,0,0
924,0.5,infecteds,9250,0,0,0
925,0.5,infecteds,9260,0,0,0
926,0.5,infecteds,9270,0,0,0
927,0.5,infecteds,9280,0,0,0
928,0.5,infecteds,9290,0,0,0
929,0.5,infecteds,9300,0,0,0
930,0.5,infecteds,9310,0,0,0
931,0.5,infecteds,9320,0,0,0
932,0.5,infecteds,9330,0,0,0
933,0.5,infecteds,9340,0,0,0
934,0.5,infecteds,9350,0,0,0
935,0.5,infecteds,9360,0,0,0
936,0.5,infecteds,9370,0,0,0
937,0.5,infecteds,9380,0,0,0
938,0.5,infecteds,9390,0,0,0
939,0.5,infecteds,9400,0,0,0
940,0.5,infecteds,9410,0,0,0
941,0.5,infecteds,9420,0,0,0
942,0.5,infecteds,9430,0,0,0
943,0.5,infecteds,9440,0,0,0
944,0.5,infecteds,9450,0,0,0
945,0.5,infecteds,9460,0,0,0
946,0.5,infecteds,9470,0,0,0
947,0.5,infecteds,9480,0,0,0
948,0.5,infecteds,9490,0,0,0
949,0.5,infecteds,9500,0,0,0
950,0.5,infecteds,9510,0,0,0
951,0.5,infecteds,9520,0,0,0
952,0.5,infecteds,9530,0,0,0
953,0.5,infecteds,9540,0,0,0
954,0.5,infecteds,9550,0,0,0
955,0.5,infecteds,9560,0,0,0
956,0.5,infecteds,9570,0,0,0
957,0.5,infecteds,9580,0,0,0
958,0.5,infecteds,9590,0,0,0
959,0.5,infecteds,9600,0,0,0
960,0.5,infecteds,9610,0,0,0
961,0.5,infecteds,9620,0,0,0
962,0.5,infecteds,9630,0,0,0
963,0.5,infecteds,9640,0,0,0
964,0.5,infecteds,9650,0,0,0
965,0.5,infecteds,9660,0,0,0
966,0.5,infecteds,9670,0,0,0
967,0.5,infecteds,9680,0,0,0
968,0.5,infecteds,9690,0,0,0
969,0.5,infecteds,9700,0,0,0
970,0.5,infecteds,9710,0,0,0
971,0.5,infecteds,9720,0,0,0
972,0.5,infecteds,9730,0,0,0
973,0.5,infecteds,9740,0,0,0
974,0.5,infecteds,9750,0,0,0
975,0.5,infecteds,9760,0,0,0
976,0.5,infecteds,9770,0,0,0
977,0.5,infecteds,9780,0,0,0
978,0.5,infecteds,9790,0,0,0
979,0.5,infecteds,9800,0,0,0
980,0.5,infecteds,9810,0,0,0
981,0.5,infecteds,9820,0,0,0
982,0.5,infecteds,9830,0,0,0
983,0.5,infecteds,9840,0,0,0
984,0.5,infecteds,9850,0,0,0
985,0.5,infecteds,9860,0,0,0
986,0.5,infecteds,9870,0,0,0
987,0.5,infecteds,9880,0,0,0
988,0.5,infecteds,9890,0,0,0
989,0.5,infecteds,9900,0,0,0
990,0.5,infecteds,9910,0,0,0
991,0.5,infecteds,9920,0,0,0
992,0.5,infecteds,9930,0,0,0
993,0.5,infecteds,9940,0,0,0
994,0.5,infecteds,9950,0,0,0
995,0.5,infecteds,9960,0,0,0
996,0.5,infecteds,9970,0,0,0
997,0.5,infecteds,9980,0,0,0
998,0.5,infecteds,9990,0,0,0
999,0.5,infecteds,10000,0,0,0
1000,0.5,uninfecteds,10,185.15,51.39736842,7.1691958
1001,0.5,uninfecteds,20,156,78.73684211,8.87337828
1002,0.5,uninfecteds,30,133.9,89.77894737,9.475175321
1003,0.5,uninfecteds,40,117.1,76.41052632,8.741311476
1004,0.5,uninfecteds,50,102.3,66.22105263,8.137631881
1005,0.5,uninfecteds,60,89.45,64.05,8.00312439
1006,0.5,uninfecteds,70,79.3,83.58947368,9.142727913
1007,0.5,uninfecteds,80,69.9,74.2,8.613942187
1008,0.5,uninfecteds,90,62.2,68.48421053,8.275518747
1009,0.5,uninfecteds,100,54.6,43.72631579,6.612587677
1010,0.5,uninfecteds,110,48.5,42.05263158,6.484800042
1011,0.5,uninfecteds,120,43.05,32.68157895,5.71678047
1012,0.5,uninfecteds,130,39.7,28.95789474,5.381254012
1013,0.5,uninfecteds,140,37.35,37.92368421,6.158220864
1014,0.5,uninfecteds,150,35.35,40.55526316,6.368301434
1015,0.5,uninfecteds,160,32.8,29.85263158,5.463756179
1016,0.5,uninfecteds,170,31.1,34.2,5.848076607
1017,0.5,uninfecteds,180,28.65,30.23947368,5.499042979
1018,0.5,uninfecteds,190,27.25,22.19736842,4.711408327
1019,0.5,uninfecteds,200,24.8,28.48421053,5.337060101
1020,0.5,uninfecteds,210,23.3,22.22105263,4.713921152
1021,0.5,uninfecteds,220,21.55,12.68157895,3.561120462
1022,0.5,uninfecteds,230,20.4,7.515789474,2.741494022
1023,0.5,uninfecteds,240,19,9.684210526,3.111946421
1024,0.5,uninfecteds,250,18.2,9.536842105,3.088177797
1025,0.5,uninfecteds,260,17.15,9.186842105,3.030980387
1026,0.5,uninfecteds,270,15.1,9.252631579,3.041813863
1027,0.5,uninfecteds,280,14,8.736842105,2.955814965
1028,0.5,uninfecteds,290,13.35,10.76578947,3.281126251
1029,0.5,uninfecteds,300,12.45,12.68157895,3.561120462
1030,0.5,uninfecteds,310,11.85,10.02894737,3.166851333
1031,0.5,uninfecteds,320,11.2,9.642105263,3.105173951
1032,0.5,uninfecteds,330,10.85,9.502631579,3.08263387
1033,0.5,uninfecteds,340,10.05,8.786842105,2.964260803
1034,0.5,uninfecteds,350,9.85,9.502631579,3.08263387
1035,0.5,uninfecteds,360,9.15,9.397368421,3.06551275
1036,0.5,uninfecteds,370,8.5,8.473684211,2.910959328
1037,0.5,uninfecteds,380,7.6,6.989473684,2.643761276
1038,0.5,uninfecteds,390,7.1,6.305263158,2.511028307
1039,0.5,uninfecteds,400,6.9,6.094736842,2.468752082
1040,0.5,uninfecteds,410,6.6,8.778947368,2.96292885
1041,0.5,uninfecteds,420,5.95,6.786842105,2.605156829
1042,0.5,uninfecteds,430,5.55,6.05,2.459674775
1043,0.5,uninfecteds,440,5.1,4.831578947,2.198085291
1044,0.5,uninfecteds,450,5.05,4.576315789,2.139232523
1045,0.5,uninfecteds,460,4.85,4.45,2.109502311
1046,0.5,uninfecteds,470,4.5,4.684210526,2.164303705
1047,0.5,uninfecteds,480,4.3,4.326315789,2.079979757
1048,0.5,uninfecteds,490,3.9,3.673684211,1.916685736
1049,0.5,uninfecteds,500,3.35,2.555263158,1.598519051
1050,0.5,uninfecteds,510,3.3,3.168421053,1.780005914
1051,0.5,uninfecteds,520,3,2.736842105,1.654340384
1052,0.5,uninfecteds,530,2.9,2.621052632,1.618966532
1053,0.5,uninfecteds,540,2.6,2.147368421,1.465390194
1054,0.5,uninfecteds,550,2.45,1.734210526,1.316894273
1055,0.5,uninfecteds,560,2.25,1.460526316,1.208522369
1056,0.5,uninfecteds,570,2.05,1.313157895,1.145931017
1057,0.5,uninfecteds,580,1.95,1.418421053,1.190974833
1058,0.5,uninfecteds,590,1.9,1.147368421,1.071152847
1059,0.5,uninfecteds,600,1.85,1.081578947,1.039989878
1060,0.5,uninfecteds,610,1.8,1.747368421,1.321880638
1061,0.5,uninfecteds,620,1.6,1.621052632,1.273205652
1062,0.5,uninfecteds,630,1.5,1.526315789,1.235441536
1063,0.5,uninfecteds,640,1.4,1.515789474,1.231174023
1064,0.5,uninfecteds,650,1.35,1.818421053,1.348488433
1065,0.5,uninfecteds,660,1.2,1.221052632,1.105012503
1066,0.5,uninfecteds,670,1.1,1.357894737,1.165287405
1067,0.5,uninfecteds,680,1,1.263157895,1.123902974
1068,0.5,uninfecteds,690,0.8,1.221052632,1.105012503
1069,0.5,uninfecteds,700,0.75,1.039473684,1.019545823
1070,0.5,uninfecteds,710,0.75,0.934210526,0.966545667
1071,0.5,uninfecteds,720,0.65,0.871052632,0.933302004
1072,0.5,uninfecteds,730,0.6,0.778947368,0.88257995
1073,0.5,uninfecteds,740,0.6,0.778947368,0.88257995
1074,0.5,uninfecteds,750,0.55,0.576315789,0.759154655
1075,0.5,uninfecteds,760,0.55,0.576315789,0.759154655
1076,0.5,uninfecteds,770,0.6,0.778947368,0.88257995
1077,0.5,uninfecteds,780,0.5,0.578947368,0.76088591
1078,0.5,uninfecteds,790,0.4,0.463157895,0.680557047
1079,0.5,uninfecteds,800,0.35,0.344736842,0.587142949
1080,0.5,uninfecteds,810,0.3,0.326315789,0.571240571
1081,0.5,uninfecteds,820,0.25,0.302631579,0.550119604
1082,0.5,uninfecteds,830,0.25,0.302631579,0.550119604
1083,0.5,uninfecteds,840,0.25,0.302631579,0.550119604
1084,0.5,uninfecteds,850,0.25,0.302631579,0.550119604
1085,0.5,uninfecteds,860,0.2,0.168421053,0.410391341
1086,0.5,uninfecteds,870,0.25,0.197368421,0.444261658
1087,0.5,uninfecteds,880,0.25,0.197368421,0.444261658
1088,0.5,uninfecteds,890,0.2,0.168421053,0.410391341
1089,0.5,uninfecteds,900,0.1,0.094736842,0.307793506
1090,0.5,uninfecteds,910,0.05,0.05,0.223606798
1091,0.5,uninfecteds,920,0.05,0.05,0.223606798
1092,0.5,uninfecteds,930,0.05,0.05,0.223606798
1093,0.5,uninfecteds,940,0.05,0.05,0.223606798
1094,0.5,uninfecteds,950,0.05,0.05,0.223606798
1095,0.5,uninfecteds,960,0.05,0.05,0.223606798
1096,0.5,uninfecteds,970,0.05,0.05,0.223606798
1097,0.5,uninfecteds,980,0.05,0.05,0.223606798
1098,0.5,uninfecteds,990,0.05,0.05,0.223606798
1099,0.5,uninfecteds,1000,0.05,0.05,0.223606798
1100,0.5,uninfecteds,1010,0.05,0.05,0.223606798
1101,0.5,uninfecteds,1020,0.05,0.05,0.223606798
1102,0.5,uninfecteds,1030,0.05,0.05,0.223606798
1103,0.5,uninfecteds,1040,0.05,0.05,0.223606798
1104,0.5,uninfecteds,1050,0.05,0.05,0.223606798
1105,0.5,uninfecteds,1060,0.05,0.05,0.223606798
1106,0.5,uninfecteds,1070,0.05,0.05,0.223606798
1107,0.5,uninfecteds,1080,0.05,0.05,0.223606798
1108,0.5,uninfecteds,1090,0.05,0.05,0.223606798
1109,0.5,uninfecteds,1100,0.05,0.05,0.223606798
1110,0.5,uninfecteds,1110,0,0,0
1111,0.5,uninfecteds,1120,0,0,0
1112,0.5,uninfecteds,1130,0,0,0
1113,0.5,uninfecteds,1140,0,0,0
1114,0.5,uninfecteds,1150,0,0,0
1115,0.5,uninfecteds,1160,0,0,0
1116,0.5,uninfecteds,1170,0,0,0
1117,0.5,uninfecteds,1180,0,0,0
1118,0.5,uninfecteds,1190,0,0,0
1119,0.5,uninfecteds,1200,0,0,0
1120,0.5,uninfecteds,1210,0,0,0
1121,0.5,uninfecteds,1220,0,0,0
1122,0.5,uninfecteds,1230,0,0,0
1123,0.5,uninfecteds,1240,0,0,0
1124,0.5,uninfecteds,1250,0,0,0
1125,0.5,uninfecteds,1260,0,0,0
1126,0.5,uninfecteds,1270,0,0,0
1127,0.5,uninfecteds,1280,0,0,0
1128,0.5,uninfecteds,1290,0,0,0
1129,0.5,uninfecteds,1300,0,0,0
1130,0.5,uninfecteds,1310,0,0,0
1131,0.5,uninfecteds,1320,0,0,0
1132,0.5,uninfecteds,1330,0,0,0
1133,0.5,uninfecteds,1340,0,0,0
1134,0.5,uninfecteds,1350,0,0,0
1135,0.5,uninfecteds,1360,0,0,0
1136,0.5,uninfecteds,1370,0,0,0
1137,0.5,uninfecteds,1380,0,0,0
1138,0.5,uninfecteds,1390,0,0,0
1139,0.5,uninfecteds,1400,0,0,0
1140,0.5,uninfecteds,1410,0,0,0
1141,0.5,uninfecteds,1420,0,0,0
1142,0.5,uninfecteds,1430,0,0,0
1143,0.5,uninfecteds,1440,0,0,0
1144,0.5,uninfecteds,1450,0,0,0
1145,0.5,uninfecteds,1460,0,0,0
1146,0.5,uninfecteds,1470,0,0,0
1147,0.5,uninfecteds,1480,0,0,0
1148,0.5,uninfecteds,1490,0,0,0
1149,0.5,uninfecteds,1500,0,0,0
1150,0.5,uninfecteds,1510,0,0,0
1151,0.5,uninfecteds,1520,0,0,0
1152,0.5,uninfecteds,1530,0,0,0
1153,0.5,uninfecteds,1540,0,0,0
1154,0.5,uninfecteds,1550,0,0,0
1155,0.5,uninfecteds,1560,0,0,0
1156,0.5,uninfecteds,1570,0,0,0
1157,0.5,uninfecteds,1580,0,0,0
1158,0.5,uninfecteds,1590,0,0,0
1159,0.5,uninfecteds,1600,0,0,0
1160,0.5,uninfecteds,1610,0,0,0
1161,0.5,uninfecteds,1620,0,0,0
1162,0.5,uninfecteds,1630,0,0,0
1163,0.5,uninfecteds,1640,0,0,0
1164,0.5,uninfecteds,1650,0,0,0
1165,0.5,uninfecteds,1660,0,0,0
1166,0.5,uninfecteds,1670,0,0,0
1167,0.5,uninfecteds,1680,0,0,0
1168,0.5,uninfecteds,1690,0,0,0
1169,0.5,uninfecteds,1700,0,0,0
1170,0.5,uninfecteds,1710,0,0,0
1171,0.5,uninfecteds,1720,0,0,0
1172,0.5,uninfecteds,1730,0,0,0
1173,0.5,uninfecteds,1740,0,0,0
1174,0.5,uninfecteds,1750,0,0,0
1175,0.5,uninfecteds,1760,0,0,0
1176,0.5,uninfecteds,1770,0,0,0
1177,0.5,uninfecteds,1780,0,0,0
1178,0.5,uninfecteds,1790,0,0,0
1179,0.5,uninfecteds,1800,0,0,0
1180,0.5,uninfecteds,1810,0,0,0
1181,0.5,uninfecteds,1820,0,0,0
1182,0.5,uninfecteds,1830,0,0,0
1183,0.5,uninfecteds,1840,0,0,0
1184,0.5,uninfecteds,1850,0,0,0
1185,0.5,uninfecteds,1860,0,0,0
1186,0.5,uninfecteds,1870,0,0,0
1187,0.5,uninfecteds,1880,0,0,0
1188,0.5,uninfecteds,1890,0,0,0
1189,0.5,uninfecteds,1900,0,0,0
1190,0.5,uninfecteds,1910,0,0,0
1191,0.5,uninfecteds,1920,0,0,0
1192,0.5,uninfecteds,1930,0,0,0
1193,0.5,uninfecteds,1940,0,0,0
1194,0.5,uninfecteds,1950,0,0,0
1195,0.5,uninfecteds,1960,0,0,0
1196,0.5,uninfecteds,1970,0,0,0
1197,0.5,uninfecteds,1980,0,0,0
1198,0.5,uninfecteds,1990,0,0,0
1199,0.5,uninfecteds,2000,0,0,0
1200,0.5,uninfecteds,2010,0,0,0
1201,0.5,uninfecteds,2020,0,0,0
1202,0.5,uninfecteds,2030,0,0,0
1203,0.5,uninfecteds,2040,0,0,0
1204,0.5,uninfecteds,2050,0,0,0
1205,0.5,uninfecteds,2060,0,0,0
1206,0.5,uninfecteds,2070,0,0,0
1207,0.5,uninfecteds,2080,0,0,0
1208,0.5,uninfecteds,2090,0,0,0
1209,0.5,uninfecteds,2100,0,0,0
1210,0.5,uninfecteds,2110,0,0,0
1211,0.5,uninfecteds,2120,0,0,0
1212,0.5,uninfecteds,2130,0,0,0
1213,0.5,uninfecteds,2140,0,0,0
1214,0.5,uninfecteds,2150,0,0,0
1215,0.5,uninfecteds,2160,0,0,0
1216,0.5,uninfecteds,2170,0,0,0
1217,0.5,uninfecteds,2180,0,0,0
1218,0.5,uninfecteds,2190,0,0,0
1219,0.5,uninfecteds,2200,0,0,0
1220,0.5,uninfecteds,2210,0,0,0
1221,0.5,uninfecteds,2220,0,0,0
1222,0.5,uninfecteds,2230,0,0,0
1223,0.5,uninfecteds,2240,0,0,0
1224,0.5,uninfecteds,2250,0,0,0
1225,0.5,uninfecteds,2260,0,0,0
1226,0.5,uninfecteds,2270,0,0,0
1227,0.5,uninfecteds,2280,0,0,0
1228,0.5,uninfecteds,2290,0,0,0
1229,0.5,uninfecteds,2300,0,0,0
1230,0.5,uninfecteds,2310,0,0,0
1231,0.5,uninfecteds,2320,0,0,0
1232,0.5,uninfecteds,2330,0,0,0
1233,0.5,uninfecteds,2340,0,0,0
1234,0.5,uninfecteds,2350,0,0,0
1235,0.5,uninfecteds,2360,0,0,0
1236,0.5,uninfecteds,2370,0,0,0
1237,0.5,uninfecteds,2380,0,0,0
1238,0.5,uninfecteds,2390,0,0,0
1239,0.5,uninfecteds,2400,0,0,0
1240,0.5,uninfecteds,2410,0,0,0
1241,0.5,uninfecteds,2420,0,0,0
1242,0.5,uninfecteds,2430,0,0,0
1243,0.5,uninfecteds,2440,0,0,0
1244,0.5,uninfecteds,2450,0,0,0
1245,0.5,uninfecteds,2460,0,0,0
1246,0.5,uninfecteds,2470,0,0,0
1247,0.5,uninfecteds,2480,0,0,0
1248,0.5,uninfecteds,2490,0,0,0
1249,0.5,uninfecteds,2500,0,0,0
1250,0.5,uninfecteds,2510,0,0,0
1251,0.5,uninfecteds,2520,0,0,0
1252,0.5,uninfecteds,2530,0,0,0
1253,0.5,uninfecteds,2540,0,0,0
1254,0.5,uninfecteds,2550,0,0,0
1255,0.5,uninfecteds,2560,0,0,0
1256,0.5,uninfecteds,2570,0,0,0
1257,0.5,uninfecteds,2580,0,0,0
1258,0.5,uninfecteds,2590,0,0,0
1259,0.5,uninfecteds,2600,0,0,0
1260,0.5,uninfecteds,2610,0,0,0
1261,0.5,uninfecteds,2620,0,0,0
1262,0.5,uninfecteds,2630,0,0,0
1263,0.5,uninfecteds,2640,0,0,0
1264,0.5,uninfecteds,2650,0,0,0
1265,0.5,uninfecteds,2660,0,0,0
1266,0.5,uninfecteds,2670,0,0,0
1267,0.5,uninfecteds,2680,0,0,0
1268,0.5,uninfecteds,2690,0,0,0
1269,0.5,uninfecteds,2700,0,0,0
1270,0.5,uninfecteds,2710,0,0,0
1271,0.5,uninfecteds,2720,0,0,0
1272,0.5,uninfecteds,2730,0,0,0
1273,0.5,uninfecteds,2740,0,0,0
1274,0.5,uninfecteds,2750,0,0,0
1275,0.5,uninfecteds,2760,0,0,0
1276,0.5,uninfecteds,2770,0,0,0
1277,0.5,uninfecteds,2780,0,0,0
1278,0.5,uninfecteds,2790,0,0,0
1279,0.5,uninfecteds,2800,0,0,0
1280,0.5,uninfecteds,2810,0,0,0
1281,0.5,uninfecteds,2820,0,0,0
